application_id,name,email,phone,address,career_field,current_position,current_company,employment_status,total_experience_years,education,experience,skills,certifications,languages,career_objective,salary_expectation
APP-2024-0079,Angela Brady,angela.brady@outlook.com,+971558971500,"Apartment 2213, Building 74, Jumeirah, Dubai, UAE",retail,Shop Assistant,Brown and Sons,Employed,13,"[{'degree': 'High School Diploma', 'institution': 'Fujairah Secondary School', 'graduation_year': 2008, 'gpa': 3.17}, {'degree': 'Diploma', 'institution': 'Miller Group Technical Institute', 'graduation_year': 2010, 'gpa': 3.01}]","[{'title': 'Inventory Specialist', 'company': 'Myers-Simpson', 'start_date': '2023-01', 'end_date': 'Present', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Store Manager', 'company': 'Owen, Patrick and Herrera', 'start_date': '2019-04', 'end_date': '2023-08', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}, {'title': 'Inventory Specialist', 'company': 'Davis, Bates and Jones', 'start_date': '2017-04', 'end_date': '2019-06', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Store Manager', 'company': 'Newman Inc', 'start_date': '2012-05', 'end_date': '2017-10', 'duration_years': 5, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members', 'Led special projects and initiatives', 'Managed departmental processes', 'Contributed to strategic planning'], 'employment_type': 'Employed'}]","['Bengali', 'PowerPoint', 'Hindi', 'Leadership', 'Customer Service', 'Problem Solving', 'Urdu', 'Time Management', 'Communication', 'Teamwork', 'Computer Literacy', 'Adaptability', 'Microsoft Office']","['Industry Training', 'Professional Development']","[{'language': 'English', 'proficiency': 'Native'}, {'language': 'Arabic', 'proficiency': 'Basic'}]",Dedicated to contributing value and achieving organizational goals and advance to senior leadership positions.,"{'minimum': 7569.466666666667, 'preferred': 8945.733333333334, 'maximum': 11010.133333333333}"
APP-2024-0080,Sara Al Nahyan,sara.alnahyan@outlook.com,+971504577515,"Apartment 2258, Building 435, Al Qasimia, Fujairah, UAE",construction,Project Supervisor,Self-Employed,Self-employed,15,"[{'degree': 'High School Diploma', 'institution': 'Sharjah Secondary School', 'graduation_year': 2005, 'gpa': 3.43}]","[{'title': 'Plumber', 'company': 'Self-Employed', 'start_date': '2024-01', 'end_date': 'Present', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Self-employed'}, {'title': 'Electrician', 'company': 'Carlson LLC', 'start_date': '2019-04', 'end_date': '2024-12', 'duration_years': 5, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members', 'Led special projects and initiatives'], 'employment_type': 'Employed'}, {'title': 'Electrician', 'company': 'Hall Group', 'start_date': '2015-12', 'end_date': '2019-08', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Project Supervisor', 'company': 'Gilbert-Russell', 'start_date': '2012-06', 'end_date': '2015-06', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}, {'title': 'Plumber', 'company': 'Myers, Harris and Allen', 'start_date': '2010-07', 'end_date': '2012-03', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}]","['Data Entry', 'Teamwork', 'PowerPoint', 'Hindi', 'Arabic', 'Leadership', 'Customer Service', 'Problem Solving', 'Urdu', 'French', 'Time Management', 'Communication', 'Project Management', 'Adaptability', 'Microsoft Office']",[],"[{'language': 'Arabic', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Advanced'}]",Dedicated to contributing value and achieving organizational goals and advance to senior leadership positions.,"{'minimum': 4010.2333333333336, 'preferred': 4739.366666666667, 'maximum': 5833.066666666667}"
APP-2024-0081,Yvonne Rahman,yvonne.rahman@outlook.com,+971563837931,"Apartment 144, Building 301, Al Karama, Dubai, UAE",healthcare,Pharmacist,Parker-Carter,Employed,7,"[{'degree': 'High School Diploma', 'institution': 'Dubai Secondary School', 'graduation_year': 2015, 'gpa': 3.98}, {'degree': 'Diploma', 'institution': 'Mcdonald LLC Technical Institute', 'graduation_year': 2017, 'gpa': 3.52}]","[{'title': 'Medical Assistant', 'company': 'Garrison and Sons', 'start_date': '2022-01', 'end_date': 'Present', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Nurse', 'company': 'Bernard, Thornton and Wang', 'start_date': '2018-09', 'end_date': '2022-08', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}]","['Data Entry', 'Bengali', 'PowerPoint', 'Arabic', 'Hindi', 'Customer Service', 'Problem Solving', 'German', 'Communication', 'Time Management', 'Project Management', 'Computer Literacy']","['Medical Coding', 'First Aid Certified']","[{'language': 'Bengali', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Intermediate'}, {'language': 'Arabic', 'proficiency': 'Basic'}]",Compassionate healthcare professional dedicated to patient care and advance to senior leadership positions.,"{'minimum': 13871.366666666669, 'preferred': 16393.433333333334, 'maximum': 20176.533333333336}"
APP-2024-0082,Christopher Howe,christopher.howe@yahoo.com,+971524597997,"Apartment 2158, Building 246, Downtown, Dubai, UAE",retail,Inventory Specialist,Stanley-Santos,Employed,2,"[{'degree': 'High School Diploma', 'institution': 'Ajman Secondary School', 'graduation_year': 2021, 'gpa': 3.48}, {'degree': 'Diploma', 'institution': 'Barron-Simmons Technical Institute', 'graduation_year': 2023, 'gpa': 3.45}]","[{'title': 'Cashier', 'company': 'Barnes Group', 'start_date': '2023-01', 'end_date': 'Present', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['Tagalog', 'PowerPoint', 'Urdu', 'German', 'Communication', 'Project Management', 'Computer Literacy', 'Adaptability', 'Microsoft Office']",['Industry Training'],"[{'language': 'Arabic', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Fluent'}]",Motivated professional seeking growth opportunities while developing professional expertise and skills.,"{'minimum': 8595.033333333335, 'preferred': 10157.766666666668, 'maximum': 12501.866666666669}"
APP-2024-0083,Luke Patel,luke.patel@outlook.com,+971564735286,"Apartment 1249, Building 272, Al Qasimia, Sharjah, UAE",finance,Financial Advisor,"Pope, Johnson and Jones",Employed,19,"[{'degree': 'High School Diploma', 'institution': 'Ajman Secondary School', 'graduation_year': 1989, 'gpa': 3.72}, {'degree': ""Bachelor's in Engineering"", 'institution': 'American University', 'graduation_year': 1993, 'gpa': 3.09}]","[{'title': 'Financial Advisor', 'company': 'Atkins, Davis and Hodge', 'start_date': '2023-01', 'end_date': 'Present', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Accountant', 'company': 'Fowler Inc', 'start_date': '2020-06', 'end_date': '2023-02', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Bank Teller', 'company': 'Martinez-Bowers', 'start_date': '2017-12', 'end_date': '2020-09', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members', 'Led special projects and initiatives'], 'employment_type': 'Employed'}, {'title': 'Bank Teller', 'company': 'Silva-Dickson', 'start_date': '2012-10', 'end_date': '2017-05', 'duration_years': 5, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members', 'Led special projects and initiatives', 'Managed departmental processes'], 'employment_type': 'Employed'}, {'title': 'Bank Teller', 'company': 'Schultz-Sloan', 'start_date': '2007-12', 'end_date': '2012-10', 'duration_years': 5, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}, {'title': 'Bank Teller', 'company': 'Williams, Smith and Rodriguez', 'start_date': '2006-03', 'end_date': '2007-09', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['Data Entry', 'Teamwork', 'Bengali', 'Arabic', 'Financial Analysis', 'Excel', 'Leadership', 'Customer Service', 'Problem Solving', 'Project Management', 'SAP', 'Adaptability', 'Communication', 'Time Management', 'Accounting Software', 'Computer Literacy', 'QuickBooks', 'Microsoft Office']","['Financial Planning', 'FRM']","[{'language': 'Bengali', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Fluent'}, {'language': 'Arabic', 'proficiency': 'Basic'}]",Motivated professional seeking growth opportunities and advance to senior leadership positions.,"{'minimum': 88881.83333333334, 'preferred': 105042.16666666667, 'maximum': 129282.66666666669}"
APP-2024-0084,Katherine Sharma,katherine.sharma@yahoo.com,+971541933311,"Apartment 1343, Building 757, City Center, Ajman, UAE",retail,Store Manager,Self-Employed,Self-employed,3,"[{'degree': 'High School Diploma', 'institution': 'Ras Al Khaimah Secondary School', 'graduation_year': 2018, 'gpa': 2.73}]","[{'title': 'Store Manager', 'company': 'Self-Employed', 'start_date': '2022-01', 'end_date': 'Present', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Self-employed'}]","['Data Entry', 'Tagalog', 'PowerPoint', 'Customer Service', 'Urdu', 'Project Management', 'Teamwork', 'Adaptability', 'Microsoft Office']",[],"[{'language': 'Bengali', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Advanced'}, {'language': 'Arabic', 'proficiency': 'Basic'}]",Dedicated to contributing value and achieving organizational goals and advance to senior leadership positions.,"{'minimum': 5892.333333333334, 'preferred': 6963.666666666667, 'maximum': 8570.666666666668}"
APP-2024-0085,Fatima Al Maktoum,fatima.almaktoum@yahoo.com,+971584695545,"Apartment 1544, Building 731, City Center, Sharjah, UAE",technology,Web Developer,Goodwin-Lewis,Employed,28,"[{'degree': 'High School Diploma', 'institution': 'Ras Al Khaimah Secondary School', 'graduation_year': 1985, 'gpa': 2.94}, {'degree': ""Bachelor's in Computer Science"", 'institution': 'Zayed University', 'graduation_year': 1989, 'gpa': 2.85}]","[{'title': 'Cybersecurity Specialist', 'company': 'Coleman PLC', 'start_date': '2024-01', 'end_date': 'Present', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'System Administrator', 'company': 'Fowler-Ray', 'start_date': '2022-07', 'end_date': '2024-02', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}, {'title': 'Data Analyst', 'company': 'Bautista-Carter', 'start_date': '2019-01', 'end_date': '2022-11', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'System Administrator', 'company': 'Gregory, Price and Moss', 'start_date': '2016-03', 'end_date': '2019-01', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}, {'title': 'Web Developer', 'company': 'Thomas, Cortez and Turner', 'start_date': '2012-01', 'end_date': '2016-05', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Web Developer', 'company': 'Gutierrez, Smith and Ross', 'start_date': '2009-07', 'end_date': '2012-12', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'System Administrator', 'company': 'Moss-Perez', 'start_date': '2004-11', 'end_date': '2009-08', 'duration_years': 5, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members', 'Led special projects and initiatives'], 'employment_type': 'Employed'}, {'title': 'System Administrator', 'company': 'Everett, Shea and Walsh', 'start_date': '2001-09', 'end_date': '2004-07', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members'], 'employment_type': 'Employed'}, {'title': 'IT Support', 'company': 'Sweeney PLC', 'start_date': '2000-08', 'end_date': '2001-06', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Software Developer', 'company': 'Bailey LLC', 'start_date': '1997-11', 'end_date': '2000-08', 'duration_years': 3, 'responsibilities': ['Developed and maintained web applications', 'Collaborated with cross-functional teams', 'Implemented new features and bug fixes', 'Participated in code reviews', 'Optimized application performance', 'Mentored junior team members'], 'employment_type': 'Employed'}]","['Bengali', 'Customer Service', 'Urdu', 'Communication', 'SQL', 'Time Management', 'Project Management', 'Computer Literacy', 'Tagalog', 'Arabic', 'Docker', 'Python', 'Git', 'JavaScript', 'Java', 'PowerPoint', 'Node.js', 'Leadership', 'React', 'AWS', 'Problem Solving', 'Teamwork', 'Adaptability', 'Microsoft Office']","['Cisco CCNA', 'CompTIA+']","[{'language': 'Arabic', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Intermediate'}]",Looking to contribute to digital transformation initiatives and advance to senior leadership positions.,"{'minimum': 99326.70000000001, 'preferred': 117386.1, 'maximum': 144475.2}"
APP-2024-0086,Charles Khan,charles.khan@yahoo.com,+971565033102,"Apartment 1354, Building 280, Al Nakheel, Ras Al Khaimah, UAE",construction,Construction Worker,"Watson, Williams and Clark",Employed,2,"[{'degree': 'High School Diploma', 'institution': 'Ajman Secondary School', 'graduation_year': 2006, 'gpa': 3.95}]","[{'title': 'Plumber', 'company': 'Rangel, Brown and Mullen', 'start_date': '2023-01', 'end_date': 'Present', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['Data Entry', 'Tagalog', 'PowerPoint', 'Customer Service', 'French', 'Time Management', 'English', 'Adaptability', 'Microsoft Office']",[],"[{'language': 'Bengali', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Intermediate'}, {'language': 'Arabic', 'proficiency': 'Advanced'}]",Motivated professional seeking growth opportunities while developing professional expertise and skills.,"{'minimum': 7363.033333333335, 'preferred': 8701.766666666668, 'maximum': 10709.866666666669}"
APP-2024-0087,Aisha Al Shamsi,aisha.alshamsi@yahoo.com,+971551175016,"Apartment 1002, Building 183, Al Nakheel, Ras Al Khaimah, UAE",retail,,,Part-time,3,"[{'degree': 'High School Diploma', 'institution': 'Ras Al Khaimah Secondary School', 'graduation_year': 2020, 'gpa': 3.41}, {'degree': ""Bachelor's in Computer Science"", 'institution': 'UAE University', 'graduation_year': 2024, 'gpa': 2.83}]","[{'title': 'Cashier', 'company': 'Smith, Cooper and Morris', 'start_date': '2022-02', 'end_date': '2025-01', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['Data Entry', 'Bengali', 'Hindi', 'Problem Solving', 'Urdu', 'German', 'Time Management', 'Project Management', 'Computer Literacy', 'Adaptability', 'Microsoft Office']","['Industry Training', 'Professional Development']","[{'language': 'Arabic', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Fluent'}]",Motivated professional seeking growth opportunities and advance to senior leadership positions.,"{'minimum': 11136.033333333333, 'preferred': 13160.766666666666, 'maximum': 16197.866666666667}"
APP-2024-0088,Saeed Al Shamsi,saeed.alshamsi@yahoo.com,+971544646965,"Apartment 105, Building 2, Tourist Club, Abu Dhabi, UAE",healthcare,Medical Assistant,Self-Employed,Self-employed,6,"[{'degree': 'High School Diploma', 'institution': 'Abu Dhabi Secondary School', 'graduation_year': 2008, 'gpa': 3.36}, {'degree': 'Diploma', 'institution': 'Hunter and Sons Technical Institute', 'graduation_year': 2010, 'gpa': 3.78}]","[{'title': 'Pharmacist', 'company': 'Self-Employed', 'start_date': '2022-01', 'end_date': 'Present', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Self-employed'}, {'title': 'Medical Assistant', 'company': 'Herring-Arnold', 'start_date': '2020-08', 'end_date': '2022-04', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Pharmacist', 'company': 'Brooks Ltd', 'start_date': '2019-07', 'end_date': '2020-03', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['Data Entry', 'Bengali', 'Hindi', 'Customer Service', 'Problem Solving', 'German', 'French', 'Communication', 'Teamwork', 'Computer Literacy', 'Adaptability', 'Microsoft Office']",[],"[{'language': 'Arabic', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Fluent'}]",Committed to improving healthcare outcomes through quality service and advance to senior leadership positions.,"{'minimum': 15084.666666666668, 'preferred': 17827.333333333336, 'maximum': 21941.333333333336}"
APP-2024-0089,Tammy Scott,tammy.scott@outlook.com,+971526241174,"Apartment 2149, Building 799, Al Qasimia, Fujairah, UAE",education,Training Coordinator,Self-Employed,Self-employed,5,"[{'degree': 'High School Diploma', 'institution': 'Umm Al Quwain Secondary School', 'graduation_year': 2002, 'gpa': 2.97}, {'degree': ""Bachelor's in Computer Science"", 'institution': 'Zayed University', 'graduation_year': 2006, 'gpa': 2.95}]","[{'title': 'Training Coordinator', 'company': 'Self-Employed', 'start_date': '2021-01', 'end_date': 'Present', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Self-employed'}, {'title': 'Training Coordinator', 'company': 'Murray PLC', 'start_date': '2020-08', 'end_date': '2021-01', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['Data Entry', 'Tagalog', 'Leadership', 'Problem Solving', 'Urdu', 'Time Management', 'Project Management', 'Computer Literacy', 'Microsoft Office']","['Educational Technology', 'Teaching License']","[{'language': 'English', 'proficiency': 'Native'}, {'language': 'Arabic', 'proficiency': 'Intermediate'}]",Dedicated to contributing value and achieving organizational goals and advance to senior leadership positions.,"{'minimum': 9785.233333333334, 'preferred': 11564.366666666667, 'maximum': 14233.066666666666}"
APP-2024-0090,Saeed Al Mazrouei,saeed.almazrouei@hotmail.com,+971546078201,"Apartment 758, Building 363, City Center, Ajman, UAE",technology,IT Support,Self-Employed,Self-employed,12,"[{'degree': 'High School Diploma', 'institution': 'Ajman Secondary School', 'graduation_year': 1990, 'gpa': 3.28}, {'degree': ""Bachelor's in Computer Science"", 'institution': 'UAE University', 'graduation_year': 1994, 'gpa': 3.45}, {'degree': ""Master's in Computer Science"", 'institution': 'INSEAD', 'graduation_year': 1996, 'gpa': 3.43}]","[{'title': 'IT Support', 'company': 'Self-Employed', 'start_date': '2023-01', 'end_date': 'Present', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Self-employed'}, {'title': 'IT Support', 'company': 'Mills LLC', 'start_date': '2019-11', 'end_date': '2023-12', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members', 'Led special projects and initiatives'], 'employment_type': 'Employed'}, {'title': 'IT Support', 'company': 'Medina-Stewart', 'start_date': '2015-03', 'end_date': '2019-10', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Web Developer', 'company': 'Brown-Murphy', 'start_date': '2014-07', 'end_date': '2015-04', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}, {'title': 'System Administrator', 'company': 'Walker Inc', 'start_date': '2013-06', 'end_date': '2014-01', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['Customer Service', 'Communication', 'SQL', 'Time Management', 'Project Management', 'Computer Literacy', 'Arabic', 'Docker', 'Python', 'German', 'Git', 'JavaScript', 'Data Entry', 'Java', 'Node.js', 'Leadership', 'React', 'AWS', 'Problem Solving', 'Teamwork', 'Microsoft Office']","['Google Analytics', 'AWS Certified']","[{'language': 'Arabic', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Fluent'}]",Looking to contribute to digital transformation initiatives and advance to senior leadership positions.,"{'minimum': 161118.83333333334, 'preferred': 190413.16666666666, 'maximum': 234354.66666666666}"
APP-2024-0091,Christopher Ahmed,christopher.ahmed@gmail.com,+971555402508,"Apartment 1609, Building 151, Al Majaz, Umm Al Quwain, UAE",technology,System Administrator,"Sandoval, Terry and Matthews",Employed,24,"[{'degree': 'High School Diploma', 'institution': 'Ras Al Khaimah Secondary School', 'graduation_year': 1997, 'gpa': 3.36}, {'degree': ""Bachelor's in Business"", 'institution': 'UAE University', 'graduation_year': 2001, 'gpa': 3.37}]","[{'title': 'System Administrator', 'company': 'Bailey Ltd', 'start_date': '2021-01', 'end_date': 'Present', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members'], 'employment_type': 'Employed'}, {'title': 'System Administrator', 'company': 'Mills and Sons', 'start_date': '2020-11', 'end_date': '2021-10', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}, {'title': 'Software Developer', 'company': 'James PLC', 'start_date': '2019-05', 'end_date': '2020-08', 'duration_years': 1, 'responsibilities': ['Developed and maintained web applications', 'Collaborated with cross-functional teams', 'Implemented new features and bug fixes', 'Participated in code reviews'], 'employment_type': 'Employed'}, {'title': 'System Administrator', 'company': 'Harris PLC', 'start_date': '2016-06', 'end_date': '2019-11', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members', 'Led special projects and initiatives'], 'employment_type': 'Employed'}, {'title': 'Software Developer', 'company': 'Davenport, Lewis and Lopez', 'start_date': '2014-09', 'end_date': '2016-07', 'duration_years': 2, 'responsibilities': ['Developed and maintained web applications', 'Collaborated with cross-functional teams', 'Implemented new features and bug fixes', 'Participated in code reviews'], 'employment_type': 'Employed'}, {'title': 'Data Analyst', 'company': 'Richardson, Miller and Kelley', 'start_date': '2012-06', 'end_date': '2014-06', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}, {'title': 'Software Developer', 'company': 'Ramos-Flores', 'start_date': '2008-06', 'end_date': '2012-06', 'duration_years': 4, 'responsibilities': ['Developed and maintained web applications', 'Collaborated with cross-functional teams', 'Implemented new features and bug fixes', 'Participated in code reviews'], 'employment_type': 'Employed'}, {'title': 'IT Support', 'company': 'Allen PLC', 'start_date': '2004-06', 'end_date': '2008-05', 'duration_years': 4, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members', 'Led special projects and initiatives'], 'employment_type': 'Employed'}, {'title': 'Web Developer', 'company': 'Welch-Duran', 'start_date': '2001-02', 'end_date': '2004-12', 'duration_years': 3, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}]","['Bengali', 'Hindi', 'Customer Service', 'Time Management', 'SQL', 'Communication', 'Project Management', 'Computer Literacy', 'Docker', 'Python', 'Git', 'JavaScript', 'Data Entry', 'Java', 'Node.js', 'Leadership', 'React', 'AWS', 'Problem Solving', 'Teamwork', 'Adaptability', 'Microsoft Office']","['AWS Certified', 'Cisco CCNA']","[{'language': 'Bengali', 'proficiency': 'Native'}, {'language': 'English', 'proficiency': 'Fluent'}, {'language': 'Arabic', 'proficiency': 'Basic'}]",Passionate about creating innovative technology solutions and advance to senior leadership positions.,"{'minimum': 27274.500000000004, 'preferred': 32233.5, 'maximum': 39672.0}"
APP-2024-0092,Victoria Wyatt,victoria.wyatt@hotmail.com,+971528685526,"Apartment 1951, Building 540, City Center, Sharjah, UAE",business,,,Unemployed,8,"[{'degree': 'High School Diploma', 'institution': 'Ajman Secondary School', 'graduation_year': 1991, 'gpa': 3.82}, {'degree': ""Bachelor's in Engineering"", 'institution': 'UAE University', 'graduation_year': 1995, 'gpa': 3.11}]","[{'title': 'Customer Service Representative', 'company': 'Mejia, Carter and Johnson', 'start_date': '2023-10', 'end_date': '2025-11', 'duration_years': 2, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards'], 'employment_type': 'Employed'}, {'title': 'Marketing Specialist', 'company': 'Stephens-Washington', 'start_date': '2018-05', 'end_date': '2023-11', 'duration_years': 5, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives', 'Mentored junior team members', 'Led special projects and initiatives', 'Managed departmental processes'], 'employment_type': 'Employed'}, {'title': 'Project Manager', 'company': 'Reese, Oliver and Bell', 'start_date': '2017-07', 'end_date': '2018-07', 'duration_years': 1, 'responsibilities': ['Performed daily operational tasks', 'Collaborated with team members', 'Maintained quality standards', 'Supported organizational objectives'], 'employment_type': 'Employed'}]","['Data Entry', 'Tagalog', 'Hindi', 'Leadership', 'Customer Service', 'Communication', 'Time Management', 'Computer Literacy', 'Adaptability', 'Microsoft Office']",['Digital Marketing'],"[{'language': 'English', 'proficiency': 'Native'}, {'language': 'Arabic', 'proficiency': 'Intermediate'}]",Seeking opportunities to apply analytical and leadership skills and secure stable employment in a challenging role.,"{'minimum': 3000, 'preferred': 5000, 'maximum': 8000}"
